item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat,age,gender,location
B00005NHSC,tetris world playstation 2,thq,A2AN77VMN16CW0,4.0,2008-02-10,Video_Games,Electronics and Technology,18-24,female,Canada
B00LLIQS6U,destiny standard edition playstation 3 digital code,activision,ALQVR8NX0UG2C,2.0,2015-09-16,Video_Games,Electronics and Technology,25-34,female,Canada
B0007U2CX6,psp ac adapter,pelican,AFVU1JS9JDRVK,1.0,2012-11-14,Video_Games,Electronics and Technology,18-24,male,Canada
B00AFCPA26,gillette fusion proglide silvertouch manual man razor 2 razor bllade refill 1 count,gillette,A27PNH29CY07L2,5.0,2015-11-03,All_Beauty,Beauty and Fashion,25-34,female,Canada
B002F87WGK,backyardigans nintendo ds,2k,A25WC7Y9ZLXOQ1,5.0,2013-03-16,Video_Games,Electronics and Technology,18-24,male,Australia
B00006IJJF,wwe smackdown shut mouth,thq,A18KXVU9ZL82GH,5.0,2018-03-07,Video_Games,Electronics and Technology,25-34,female,Australia
B0015ZQFTY,summer sport paradise island nintendo wii,destineer,A1FAXEI99FD7M0,2.0,2008-06-28,Video_Games,Electronics and Technology,18-24,male,Australia
B000ZK6950,resident evil 5 xbox 360,capcom,AK0NI54S9ESCA,5.0,2010-09-14,Video_Games,Electronics and Technology,45-54,male,Canada
B00008W2R8,arc lad twilight spirit playstation 2,sony,AIJODX68RXRH,4.0,2005-07-19,Video_Games,Electronics and Technology,18-24,male,Australia
B00MHZ71G2,norton security backup 10 device online code,symantec,A1WZ2NUUTADW5U,5.0,2015-12-06,Software,Electronics and Technology,18-24,female,Australia
B00EO5AG3S,dominik sheer mesh boxer trunk men white colour 4124 m,dominik,A19Y18FIJNTW1B,4.0,2016-02-04,AMAZON_FASHION,Beauty and Fashion,18-24,female,Australia
B00005B6U5,microsoft visio standard 2002 old version,microsoft,A2J5XAFPEXNA3M,4.0,2001-12-11,Software,Electronics and Technology,45-54,male,USA
B00004SVT5,pipe dream nintendo ne,bps,A1QG5E5GNEIL5B,5.0,2017-02-18,Video_Games,Electronics and Technology,35-44,female,Australia
B01BO66RH8,guy harvey logo hat white size,guy harvey,A1DNXUQXN2KSZK,5.0,2016-04-28,AMAZON_FASHION,Beauty and Fashion,18-24,female,UK
B00PHMM3LK,fashion medix double sided clothing tape 36 strip,fashion medix,A2X04L9SKCVBKZ,4.0,2016-08-06,All_Beauty,Beauty and Fashion,25-34,female,USA
B00KVSQAGO,grand theft auto v xbox,rockstar game,A3O4VSZP1FSFRD,4.0,2015-11-06,Video_Games,Electronics and Technology,35-44,male,UK
B00IRHE892,logitech g502 proteus core tunable gaming mouse fully customizable surface weight balance tuning,logitech,A1BATB934UQ09X,5.0,2016-03-12,Video_Games,Electronics and Technology,25-34,male,India
B00PF5A7YE,doinshop new useful cute nice fashion infinity heart pearl love key leather alloy charm bracelet pink,doinshop,A1VROB8L1BPL8H,5.0,2015-06-22,AMAZON_FASHION,Beauty and Fashion,25-34,female,Canada
B007BK7J2Y,insten snap crystal case compatible sony playstation vita clear,insten,A1IV1VU2RNMSKM,2.0,2013-06-19,Video_Games,Electronics and Technology,18-24,female,USA
B01ABSEEMU,zanzea woman v neck long sleeve loose blouse jumper mini dress pullover gray 18 asian 3xl,zanzea,A9OS2SM6IYYO8,5.0,2017-02-04,AMAZON_FASHION,Beauty and Fashion,18-24,female,UK
B00AOIRCI6,cm storm quickfire rapid I fully backlit mechanical gaming keyboard activlite technology key lighting brown switch model,cooler master,A1SBWSN3Z9JPD0,1.0,2017-06-23,Video_Games,Electronics and Technology,35-44,female,USA
B00RN7QTF8,sentey mouse group,sentey,A3UR2N0ATGBCU8,5.0,2015-08-26,Video_Games,Electronics and Technology,45-54,female,Canada
B01EZB92QM,gear war 4 standard edition xbox window 10 digital code,microsoft,A31XRIUHJDH5TZ,5.0,2016-09-30,Video_Games,Electronics and Technology,25-34,male,Australia
B00005TNI6,final fantasy x,squaresoft,A3P738KVXL2YYM,5.0,2002-01-30,Video_Games,Electronics and Technology,18-24,female,Canada
B018HH0BHE,men black leather belt vellette style choose 32 34 bl144,velette,A2H6CXUDVZPGFK,3.0,2017-10-12,AMAZON_FASHION,Beauty and Fashion,18-24,male,USA
B00W9Z3QDM,stay satin tie wrap light pink,stay satin,A269TXEZQJ3EXV,2.0,2017-09-24,All_Beauty,Beauty and Fashion,35-44,female,USA
B00RUZPKRQ,hyperdimension neptunia u action unleashed playstation vita,idea factory,A2OTTBZWWA0U7V,3.0,2015-08-01,Video_Games,Electronics and Technology,35-44,female,USA
B004EBPD3K,available 4 color jolie black handbag purse organizer travel cosmetic tote insert dimension l 7.5&quot;x h 6&quot;x w 3.5&quot,myeasybag,A2UFB5SEOCJ8L4,5.0,2013-12-27,All_Beauty,Beauty and Fashion,35-44,female,India
B00LTW54JU,fourcatz women piece cut swimwear swimsuit xxl blue,fourcatz,ARK9UYR5QTBMX,1.0,2016-05-04,AMAZON_FASHION,Beauty and Fashion,25-34,female,USA
B00EFL2U4Y,hot wheel world good driver,wb game,A1GUSBIJATW9N5,4.0,2014-12-18,Video_Games,Electronics and Technology,18-24,male,Canada
B0166QDJZE,far cry primal xbox standard edition,ubisoft,ACSWE2UU0EYA9,5.0,2016-04-20,Video_Games,Electronics and Technology,18-24,male,Canada
B00029QOQ8,rollercoaster tycoon 2 triple thrill pack pc,atari,AG66F1CI60O3C,5.0,2014-06-03,Video_Games,Electronics and Technology,35-44,female,USA
B00UJFCF1S,urparcel women mini dress cocktail party 3/5 sleeve slim bodycon pencil dress,urparcel,A3NBPGN31210P6,2.0,2015-12-19,AMAZON_FASHION,Beauty and Fashion,25-34,female,USA
B00EZPXYP4,norton 360 21.0 en 1u 3lic mm,symantec,A3HC74JFRSJI,1.0,2014-09-16,Software,Electronics and Technology,18-24,female,Australia
B01CSAHEKS,50 white plastic shirt collar stay box 3 size 2 2.5 3,blue man,A36V9SRILK1QNS,3.0,2016-07-01,AMAZON_FASHION,Beauty and Fashion,18-24,female,USA
B00RW5TFRA,winter beanie cable knit jeep style visor acu digital camo,rapid dominance,A3IPY3RHCYTHDU,5.0,2017-01-26,AMAZON_FASHION,Beauty and Fashion,25-34,female,USA
B00ZE361SS,tom clancy division gold edition playstation 4,ubisoft,A1EBSDKBS3CXBJ,4.0,2016-03-11,Video_Games,Electronics and Technology,18-24,female,Canada
B0002MPT6Q,rome total war pc,activision,A1ZFBCA6FJGLQF,5.0,2014-04-10,Video_Games,Electronics and Technology,18-24,male,Australia
B00KXJK5IK,world simulator ultimate edition,uie,A2A8SOZV4DRU2,3.0,2016-07-13,Video_Games,Electronics and Technology,25-34,female,USA
B00006FWTX,animal crossing,nintendo,A3MHWQPSUS44FY,5.0,2015-01-09,Video_Games,Electronics and Technology,25-34,female,USA
B00Q5JD2DM,turtle beach ear force xo stealth gaming headset xbox discontinue manufacturer,turtle beach,A1PPK9PCSUPGDM,5.0,2016-10-16,Video_Games,Electronics and Technology,25-34,female,USA
B002ELJ4SM,usb lan network adapter cable nintendo wii,party,AXI8WM2ATA79N,2.0,2010-09-11,Video_Games,Electronics and Technology,18-24,female,USA
B00PHDC224,powera wire mini controller xbox,powera,AEQ3HD0CR32BY,5.0,2017-10-23,Video_Games,Electronics and Technology,18-24,female,India
B00VU4J13W,duty black op iii standard edition playstation 4,activision,A3RT83RYSAF7TA,2.0,2016-08-28,Video_Games,Electronics and Technology,35-44,female,USA
B00J8PY3JC,turquoise floral high waist retro vintage bikini swimsuit swimwear size small,pretty attitude,AGUKH81LQFLDW,5.0,2015-06-04,AMAZON_FASHION,Beauty and Fashion,25-34,female,USA
B01637R9IE,turbotax basic 2015 federal + feed efile tax preparation software pc download old version,intuit,AWFVYIDR1QM5W,5.0,2016-05-02,Software,Electronics and Technology,35-44,female,Canada
B00K848IH0,pokemon alpha sapphire nintendo 3ds,nintendo,A2EE03UF5QPZY0,5.0,2017-01-04,Video_Games,Electronics and Technology,25-34,female,USA
B01DD2SMKQ,gaming keyboard pictek rainbow lead backlit keyboard computer pc mac laptop wire gaming keyboard 26 key anti ghost ergonomic wrist rest waterproof keyboard gamer typist,pictek,A2WWTEXX65AHZ0,5.0,2017-06-03,Video_Games,Electronics and Technology,18-24,female,USA
B00AV2YL98,2 box proxeed plus man dietary fertility supplement 30 packet,proxeed plus,A2KNLC1DA1VD9P,4.0,2014-10-14,All_Beauty,Beauty and Fashion,18-24,female,USA
B00005OM4W,"< span class=""a size medium color secondary",american media inc,A2GH9OCS6HL84B,3.0,2004-01-03,Magazine_Subscriptions,Media and Entertainment,18-24,male,USA
B001BZCECU,swap magic v3.8 coder 2 disc magic slide tool ps2,usa,A27MYCJK1PHM1Z,5.0,2016-01-23,Video_Games,Electronics and Technology,45-54,female,UK
B000FO4KO8,nintendo ds lite polar white,nintendo,A1VJMWLM7916ET,3.0,2017-01-01,Video_Games,Electronics and Technology,18-24,male,USA
B00006LEM1,marvel vs. capcom 2,capcom,ASDDKUZCKVU3X,5.0,2017-07-08,Video_Games,Electronics and Technology,35-44,male,UK
B00QFS1MOY,bella + canvas unisex short sleeve v neck jersey t shirt,bella,A18SZKEPMLJBFV,4.0,2016-05-26,AMAZON_FASHION,Beauty and Fashion,25-34,male,Canada
B00CTTEKJW,amazon music pc download,amazon digital service llc,A2R50C7L9HLA0W,5.0,2017-11-17,Software,Electronics and Technology,35-44,female,India
B01ET49GDY,kisscy woman halter strap strappy braid piece monokini swimsuit l black,kisscy,A1UR84JDGUCD2S,1.0,2016-09-14,AMAZON_FASHION,Beauty and Fashion,25-34,male,Australia
B00544YY5Y,nurse mate woman 15 20 mmhg medically correct compression knee high stocking hosiery white,nursemate shoe,A22S1ND5PNZMW1,5.0,2016-12-02,AMAZON_FASHION,Beauty and Fashion,25-34,male,India
B00001ZUGT,fear effect,eido interactive,A1B89OBB1ORQOK,5.0,2005-06-16,Video_Games,Electronics and Technology,25-34,male,Canada
B00CRL9TU2,gran turismo 6,sony,A3I7QQ1KP3A816,5.0,2014-06-27,Video_Games,Electronics and Technology,18-24,male,Australia
B01GW8VG7O,xbox x 1 tb limited edition console project scorpio edition discontinue,wb game,A3AJM1MTXZEGH7,5.0,2018-01-25,Video_Games,Electronics and Technology,35-44,male,UK
B013HJ7602,skylander supercharger dual pack 2 hurricane jet vac jet stream,activision,A1EU66488BUQC2,1.0,2016-06-05,Video_Games,Electronics and Technology,18-24,female,Australia
B0042C08I6,ac power adaptor nintendo wii console,generic,A3RK02NJMCTQZR,5.0,2012-12-01,Video_Games,Electronics and Technology,25-34,female,USA
B001EHXOFG,microsoft streets amp trip 2009 old version,microsoft,A2ZV7ZEWH8MEHW,5.0,2009-06-01,Software,Electronics and Technology,18-24,male,USA
B00006UHPF,turbotax basic 2002,intuit,AF4OOVT8WDMY3,1.0,2003-01-11,Software,Electronics and Technology,45-54,female,India
B00002SVFQ,f zero,nintendo,A3O71UIVKU2GWK,5.0,2016-08-14,Video_Games,Electronics and Technology,45-54,female,USA
B00J7SYO76,nabeel chambray men kurta,eastessence,A1TFT01O1PA6XS,5.0,2015-10-19,AMAZON_FASHION,Beauty and Fashion,45-54,female,UK
B018JVZA5G,controller gear halo 5 master chief controller stand officially license xbox,controller gear,A1FJQIGJZNE5DH,5.0,2017-02-08,Video_Games,Electronics and Technology,18-24,male,USA
B00000J97G,game boy color atomic purple,nintendo,ACKH08H9F174V,5.0,2014-06-16,Video_Games,Electronics and Technology,45-54,female,Australia
B004WLRQCI,wii console mario kart wii bundle white,nintendo,A3AV0U07KS0DC0,5.0,2011-12-28,Video_Games,Electronics and Technology,18-24,female,India
B00EOAS4UA,bitdefender internet security 2014 value m2 3 pcs/2 yrs,bitdefender,AYCYFQTVRR3UI,4.0,2014-11-12,Software,Electronics and Technology,45-54,female,Canada
B000035Y76,lufia ii rise sinistral,natsume sha,AS8VVE3124IDZ,5.0,2001-12-09,Video_Games,Electronics and Technology,45-54,female,UK
B00004VXAZ,sid meier civilization ii jewel case,hasbro,A20TUFIDUIA9DY,5.0,2003-12-01,Video_Games,Electronics and Technology,35-44,female,USA
B00NMPZ90Q,adobe photoshop element 13 pc download old version,adobe,AGNSJBBJ9KS2K,2.0,2015-09-08,Software,Electronics and Technology,18-24,female,Canada
B003YF351Y,create xbox 360,electronic art,A2VP9GIB94KNPA,4.0,2013-06-29,Video_Games,Electronics and Technology,18-24,female,UK
B000021XYT,nyko universal power cord replacement power cord playstation 4 playstation 4 slim,nyko,A3F7MXDW6A1WNF,5.0,2016-12-29,Video_Games,Electronics and Technology,35-44,female,India
B000620PSY,pikmin 2,nintendo,A10NB5RCMONKNY,4.0,2014-08-17,Video_Games,Electronics and Technology,18-24,female,India
B0091I20E6,logitech g600 mmo gaming mouse rgb backlit 20 programmable button,logitech,AJVS64EG0BMDQ,3.0,2017-10-11,Video_Games,Electronics and Technology,18-24,male,Canada
B00005LABK,star war jedi knight 2 jedi outcast pc,lucasart,A3F0UW1UFZ8K5W,5.0,2016-03-29,Video_Games,Electronics and Technology,25-34,female,Australia
B004UHSGUA,cause 2 online game code,square enix,A1V32JHHBMOMIS,5.0,2014-07-04,Video_Games,Electronics and Technology,45-54,female,Australia
B001UWGAQA,marvel ultimate alliance 2 playstation 2,activision,A788RWT15PTSG,3.0,2009-11-10,Video_Games,Electronics and Technology,25-34,female,USA
B000A15K0Y,gamecube compatible 64 mb memory card 1019 block,gen,A1PO2KIQ5E49NS,5.0,2014-03-05,Video_Games,Electronics and Technology,25-34,female,Canada
B00005Q8M0,super smash bros melee,nintendo,A3AJ8ZVRNDGCDL,5.0,2008-04-08,Video_Games,Electronics and Technology,18-24,female,Australia
B00005N7S2,"< span class=""a size medium color secondary",outside,A3038SYMXE157T,5.0,2014-09-27,Magazine_Subscriptions,Media and Entertainment,45-54,female,India
B00160PA4E,tiger wood pga tour 09 play nintendo wii,electronic art,A1GX3NKEDEW4VJ,3.0,2008-10-18,Video_Games,Electronics and Technology,18-24,male,Canada
B009XXQJ9G,industrial barbell black anodized 14 g 1 1/2&quot;length,eg gift,A2DKKA63AR3YF3,5.0,2013-11-22,All_Beauty,Beauty and Fashion,25-34,male,Canada
0439591511,zapper- wicked cricket,infograme scholastic,AOKIYL3AHXKVD,5.0,2015-05-08,Video_Games,Electronics and Technology,35-44,female,India
B00P8SWA1Q,ezsleep sleep mask ear plug,ezsleep,A2FY4PQ24ZVXXE,5.0,2015-06-02,All_Beauty,Beauty and Fashion,35-44,female,USA
B001H0YT5Y,divaderme lash extender ii 100 natural eyelash fiber + enhancer treatment increase lash 1000 usa 1 pack,divaderme,AQAZCKN6FEWGQ,1.0,2011-07-20,All_Beauty,Beauty and Fashion,25-34,male,USA
B01HD8U7PY,antibacterial mesh pant butt lifter shapers pantie hi waist thigh slimme l black,gotoly,A34PXA08XCB0MH,1.0,2017-08-23,AMAZON_FASHION,Beauty and Fashion,35-44,female,USA
B00BMW24TU,12 classic color elegant blush set,emori,A2CHB8MGJZTZ2T,5.0,2016-11-12,All_Beauty,Beauty and Fashion,35-44,male,UK
B00KVSQAGO,grand theft auto v xbox,rockstar game,A1PWG1RDJH0GCO,5.0,2016-10-19,Video_Games,Electronics and Technology,35-44,male,UK
B004RMK57U,playstation plus 3 month membership digital code,scea,A1NKJCCJA2JVDG,5.0,2017-01-22,Video_Games,Electronics and Technology,35-44,male,Australia
B003NSLGW2,grip analog stick cover set 4,total control,A1Q9UDJSMFYV5F,5.0,2015-03-13,Video_Games,Electronics and Technology,45-54,female,USA
B00GXHJLSQ,wolfenstein 3d online game code,bethesda,AEHF9DZWI50UP,5.0,2015-11-24,Video_Games,Electronics and Technology,25-34,female,USA
B000FK88JK,apple mac os x version 10.5.6 leopard old version,apple,A3KYAHGHZPA6EF,2.0,2007-12-02,Software,Electronics and Technology,35-44,male,USA
B003ZSP0WW,xbox 360 wireless controller glossy black,microsoft,A1A3ORED1GAZ66,4.0,2013-03-01,Video_Games,Electronics and Technology,25-34,female,Canada
B00005UJSA,march madness 2002,sony,A12C1TINUTLEFN,1.0,2002-01-12,Video_Games,Electronics and Technology,35-44,female,India
B00SQ3S6TA,eye cream dark circle puffiness wrinkle reduce fine line amp dark spot vitamin c peptides amp alpha hydroxy acid minimize crow foot puffy eye bag,toulon,A3RB8HY2XFE5MR,5.0,2015-12-03,All_Beauty,Beauty and Fashion,35-44,female,Canada
B00005N7QI,"< span class=""a size medium color secondary",conde nast publication,ADJMJYGHBC8HX,5.0,2014-02-15,Magazine_Subscriptions,Media and Entertainment,35-44,male,Canada
B000AOE14M,half life 2 game year edition pc,electronic art,AGJMTRXKWK133,1.0,2007-08-09,Video_Games,Electronics and Technology,18-24,female,India
B00NFXON1Q,xbox 500 gb console assassin creed unity bundle,microsoft,ACF71MLYBBLOG,5.0,2015-08-25,Video_Games,Electronics and Technology,18-24,male,USA
B002DHLUWK,microsoft window 7 home premium upgrade old version,microsoft,A2695XLDGL16XN,1.0,2010-12-28,Software,Electronics and Technology,18-24,male,Canada
B001TOQ8NO,wii motionplus,nintendo,APGQTZZ4ZFPHO,4.0,2013-11-16,Video_Games,Electronics and Technology,25-34,female,USA
B000ES4PYU,colorvision spyder2 express win mac,colorvision,A3QQF78K30EWG6,5.0,2007-02-20,Software,Electronics and Technology,18-24,male,India
B017YL0X5E,yteam fba_yteam001 xbox power supply cord version ac adapter power supply cord great charger accessory kit xbox auto voltage black,y team,A2KUZGNNN32R2F,4.0,2016-05-19,Video_Games,Electronics and Technology,25-34,female,USA
B002Q8IHDQ,steelserie siberia v2 size gaming headset white,steelserie,A3PYTFBUW3AGVM,5.0,2015-06-01,Video_Games,Electronics and Technology,25-34,female,Canada
B00JDOX2PE,borderland pre sequel xbox 360,2k game,A34PN4T655OAB9,5.0,2015-01-18,Video_Games,Electronics and Technology,18-24,female,USA
B00005WF9V,swat4 special weapon tactic pc,vivendi universal,A242X0W1RC7F0H,5.0,2002-02-23,Video_Games,Electronics and Technology,25-34,male,USA
B000XJNTNS,mario kart wii wii wheel,nintendo,A35X9D289YIONO,5.0,2016-02-21,Video_Games,Electronics and Technology,18-24,female,USA
B00KUY3DBE,madden nfl 15 ultimate edition xbox,electronic art,A17PXZOVSWSI3L,5.0,2015-01-09,Video_Games,Electronics and Technology,18-24,male,USA
B00NW6E2VM,eagletec gaming keyboard mouse combo 7 color backlight,eagletec,A1MQNT2M20HXZE,5.0,2015-09-07,Video_Games,Electronics and Technology,35-44,male,India
B00J1XGPDS,e mod gaming&reg xbox gold chrome controller housing shell original plate,e mod gaming,A302J30NDPOC7T,1.0,2017-08-11,Video_Games,Electronics and Technology,18-24,female,Australia
B00PY6MSTQ,nintendo 3ds xl new super mario bros 2 limited edition,nintendo,AXR7LZ84SPOGX,4.0,2016-01-27,Video_Games,Electronics and Technology,25-34,female,USA
B006JKARN0,ps3 gran turismo 5 xl edition,sony,A2MYYPZT54IYQR,1.0,2014-03-26,Video_Games,Electronics and Technology,35-44,male,India
B00029QOQ8,rollercoaster tycoon 2 triple thrill pack pc,atari,A1LZB1Q9FIYABL,1.0,2013-02-13,Video_Games,Electronics and Technology,25-34,male,India
B00006LELH,mech assault xbox,microsoft,A3TC79K3U7KK83,4.0,2003-01-04,Video_Games,Electronics and Technology,18-24,female,UK
B018G7O6G2,persun women grey v neck button dip hem long sleeve mini dress,persun,A3NNR5GCXBL7JW,5.0,2016-05-19,AMAZON_FASHION,Beauty and Fashion,18-24,male,Canada
B015M9ZHT2,hot sox fox sock,hot sox,A34N39YOBHS4I2,5.0,2016-09-13,AMAZON_FASHION,Beauty and Fashion,25-34,female,India
B00ZOWJI7A,coolfire solar watch fast charger compatible kind eco solar watch tc-1046,timechant,A1MFH06LC3Q58C,5.0,2016-05-10,AMAZON_FASHION,Beauty and Fashion,25-34,female,USA
B00F3ZN2W0,window 8.1 system builder oem dvd 64 bit,microsoft,A1VTIU0D4WF6HH,4.0,2015-07-08,Software,Electronics and Technology,25-34,female,Australia
B000HVVO98,nintendo ds lite ac adapter,nintendo,AP07D1OV0KVXQ,5.0,2012-04-18,Video_Games,Electronics and Technology,35-44,male,Canada
B00006FWTX,animal crossing,nintendo,A3M6S0B01FPTSW,5.0,2007-05-19,Video_Games,Electronics and Technology,45-54,female,Australia
B001CVF7DQ,macspeech dictate edu old version,macspeech,A2MT42CZTD06TC,5.0,2010-05-26,Software,Electronics and Technology,25-34,female,USA
B00BNB3A0W,niceeshop(tm vintage unique bronze classic flower style long necklace+with accessory cable tie,niceeshop,A318G5JPHZ9AL5,2.0,2014-03-09,AMAZON_FASHION,Beauty and Fashion,18-24,female,Canada
B00WFNOFVA,dayan 5 pack baby girl boy pee potty training pant diaper nappy,dayan,ALAKWA8020VOO,4.0,2015-12-01,AMAZON_FASHION,Beauty and Fashion,35-44,male,USA
B00NMUYBZA,ultimate ne remix nintendo 3ds,nintendo,ALQJX3HQM9XYF,5.0,2015-05-20,Video_Games,Electronics and Technology,18-24,female,India
